metric,juniors,inactives,floor,fed,yP,yPEA,E,A,weight
top10,TRUE,TRUE,1600,SRI,124.53638299999983,118.67717725797995,66.99999999999999,9.600000000000001,3.300071321619585e-4
top10,TRUE,TRUE,1600,SUI,40.44296980000024,38.73191221823764,108.90000000000003,0,4.0219934214424827e-4
top10,TRUE,TRUE,1600,SVK,30.15133279999995,24.9492666548544,280.1,1.6000000000000014,5.328633810940255e-4
top10,TRUE,TRUE,1600,SWE,53.29412020000018,51.419872081104224,281.8,-5.100000000000001,4.749863529863557e-4
top10,TRUE,TRUE,1600,TKM,189.88784360000002,190.63729111048062,165.79999999999998,-6.700000000000003,3.6788904888578744e-4
top10,TRUE,TRUE,1600,TUR,90.20392490000017,86.2561432405468,146.10000000000002,3.299999999999997,3.640044336203537e-4
top10,TRUE,TRUE,1600,UKR,124.75378849999998,119.70612465976926,263.90000000000003,1.7999999999999972,9.01402904465823e-4
top10,TRUE,TRUE,1600,USA,103.14234869999987,101.4866538061905,360.3,-8.000000000000004,6.110390481294319e-4
top10,TRUE,TRUE,1600,UZB,169.9261671,172.02913096839393,140.2,-8.600000000000001,3.4266239029867704e-4
top10,TRUE,TRUE,1600,VEN,163.39655159999998,158.55692293089132,241.1,2.0999999999999943,4.942486249235555e-4
top10,TRUE,TRUE,1600,VIE,205.2953502000001,204.52774961783373,61.599999999999966,-0.3999999999999986,2.6335117857538044e-4
top1,FALSE,FALSE,1000,ARG,87.475968,87.81936695531694,456,-2,7.727401645614814e-5
top1,FALSE,FALSE,1000,AUT,117.135504,115.15343824822392,465,-6,9.685728226989707e-5
top1,FALSE,FALSE,1000,BAN,173.768151,168.6749342255583,415,-11,4.31753832389634e-5
top1,FALSE,FALSE,1000,BEL,100.34481,111.94721097384209,-229,21,8.351159559544707e-5
top1,FALSE,FALSE,1000,BRA,249.397904,255.9806691191841,-145,12,8.905432194820618e-5
top1,FALSE,FALSE,1000,BUL,29.00576000000001,30.47391408388615,-266,4,5.2383498816955436e-5
top1,FALSE,FALSE,1000,CHI,307.02756899999997,304.50509733009346,303,-6,6.330477512293622e-5
top1,FALSE,FALSE,1000,CHN,97.11874399999999,99.01035717522241,214,2,2.1649567281455977e-4
top1,FALSE,FALSE,1000,COL,214.79174999999998,214.29294583849665,27,-1,1.625996633454765e-4
top1,FALSE,FALSE,1000,CRO,219.951919,220.41207232034515,491,-2,1.0222598136063962e-4
top1,FALSE,FALSE,1000,CUB,162.94814,168.20599965056658,517,6,2.1016868847397742e-4
top1,FALSE,FALSE,1000,CZE,196.014713,197.83450940582213,369,1,9.666434982890453e-5
top1,FALSE,FALSE,1000,DEN,141.495268,130.92402620093858,-168,-17,6.509065846166126e-5
top1,FALSE,FALSE,1000,EGY,147.012065,153.1025051739164,237,9,4.5696578385393505e-5
top1,FALSE,FALSE,1000,ENG,72.12508399999999,77.7916801590482,463,7,6.60027248542322e-5
top1,FALSE,FALSE,1000,ESP,96.579904,97.24883595054439,24,1,1.3511554333709574e-4
top1,FALSE,FALSE,1000,FRA,129.543104,128.85553624230224,500,-4,8.930984582982871e-5
top1,FALSE,FALSE,1000,GEO,106.082131,107.27145383466997,180,1,1.3103745167037444e-4
top1,FALSE,FALSE,1000,GER,104.043455,109.18318105868698,-48,9,2.910538649156295e-4
top1,FALSE,FALSE,1000,GRE,281.443256,279.3946659299738,92,-4,1.091231405817089e-4
top1,FALSE,FALSE,1000,HUN,121.960756,113.70635061788066,350,-16,9.23062333459312e-5
top1,FALSE,FALSE,1000,IND,-12.531337000000008,-1.2611406993869547,201,18,8.765786542990298e-5
top1,FALSE,FALSE,1000,IRI,-68.835251,-67.27722172485808,114,2,8.480965208045436e-5
top1,FALSE,FALSE,1000,ISR,153.402843,168.26984359054472,-133,26,9.051938158547595e-5
top1,FALSE,FALSE,1000,ITA,5.902060000000006,2.103533681402607,97,-7,9.17905119020703e-5
top1,FALSE,FALSE,1000,KAZ,-3.612507999999991,0.39617617564812324,-34,7,8.742067028732087e-5
top1,FALSE,FALSE,1000,KOR,255.155829,255.70467074651543,-12,1,3.372773920455989e-5
top1,FALSE,FALSE,1000,LAT,229.049041,230.57018358436707,456,0,8.101412744915651e-5
top1,FALSE,FALSE,1000,LTU,-76.570184,-62.1841216108691,782,20,1.4509629280558362e-4
top1,FALSE,FALSE,1000,MEX,218.036083,228.93442948290627,-87,19,1.0443223895334499e-4
top1,FALSE,FALSE,1000,NED,121.366085,120.96716354675485,410,-3,7.661771545874207e-5
top1,FALSE,FALSE,1000,NOR,195.974107,189.88504605293505,293,-12,3.1575841594234333e-5
top1,FALSE,FALSE,1000,PHI,291.865508,298.20966439974353,-40,11,1.5941490005750734e-4
top1,FALSE,FALSE,1000,POL,195.017036,188.22921301314935,-93,-11,1.3584102923780281e-4
top1,FALSE,FALSE,1000,ROU,61.33227299999999,65.70142024950101,-279,9,1.3189038973018206e-4
top1,FALSE,FALSE,1000,RUS,151.01506799999999,159.00417795067233,-253,15,4.775134054472229e-4
top1,FALSE,FALSE,1000,SLO,137.876186,142.76925243439337,-475,11,8.060707299251371e-5
top1,FALSE,FALSE,1000,SRB,121.80685,109.73881079289663,619,-24,1.853928892494069e-4
top1,FALSE,FALSE,1000,SRI,255.826728,258.6421761166794,844,0,1.919216222087118e-4
top1,FALSE,FALSE,1000,SUI,101.856855,116.49878268887338,-377,27,8.404201557541115e-5
top1,FALSE,FALSE,1000,SVK,36.341567999999995,33.522399120787824,-139,-4,9.438746829094827e-5
top1,FALSE,FALSE,1000,SWE,-55.93508000000003,-72.8706856945758,219,-30,8.091013613463484e-5
top1,FALSE,FALSE,1000,TUR,-9.895114000000007,-16.529488392813604,-47,-11,6.297687836850468e-5
top1,FALSE,FALSE,1000,UKR,73.171107,86.82857726010397,34,23,3.9194798447974986e-4
top1,FALSE,FALSE,1000,USA,115.63518599999998,111.11259015646192,233,-9,5.744436538049797e-5
top1,FALSE,FALSE,1000,VIE,263.071555,261.14972681200436,130,-4,4.11494121155216e-5
top1,FALSE,FALSE,1400,ARG,81.26187999999999,80.96570526814477,456,-2,7.42761460369126e-5
top1,FALSE,FALSE,1400,AUT,109.89509899999999,108.55092745232143,465,-6,9.65159722836915e-5
top1,FALSE,FALSE,1400,BEL,77.456829,82.86710253086157,-229,21,7.537241874804452e-5
top1,FALSE,FALSE,1400,BRA,236.103508,239.18795649005108,-145,12,7.965764004179733e-5
top1,FALSE,FALSE,1400,BUL,36.275457999999986,37.193774450936274,-266,4,5.1630901054037846e-5
top1,FALSE,FALSE,1400,CHN,96.604106,97.23835794770865,214,2,2.1636703045882692e-4
top1,FALSE,FALSE,1400,COL,208.884954,208.63544346931636,27,-1,1.498100779545127e-4
top1,FALSE,FALSE,1400,CRO,213.006148,212.72763401822667,491,-2,9.847247370479647e-5
top1,FALSE,FALSE,1400,CUB,162.999878,164.8395597356906,517,6,2.1062017319937082e-4
top1,FALSE,FALSE,1400,CZE,190.125958,190.5752873030388,369,1,9.490591171820958e-5
top1,FALSE,FALSE,1400,ENG,63.095417999999995,65.1709862591682,463,7,6.437890943874583e-5
top1,FALSE,FALSE,1400,ESP,73.222283,73.49752776651727,24,1,1.2507917483305263e-4
top1,FALSE,FALSE,1400,FRA,105.682099,104.88185727818266,500,-4,9.033751998713633e-5
top1,FALSE,FALSE,1400,GEO,113.704904,114.05886525259656,180,1,1.2909357143655673e-4
top1,FALSE,FALSE,1400,GER,100.103383,102.44737338375188,-48,9,2.765355534071732e-4
top1,FALSE,FALSE,1400,GRE,262.332789,261.32667339151374,92,-4,9.264798466062536e-5
top1,FALSE,FALSE,1400,HUN,118.828352,114.7948068945842,350,-16,9.147043512843368e-5
top1,FALSE,FALSE,1400,IND,4.202442999999988,9.04028784677012,201,18,9.725668475928383e-5
top1,FALSE,FALSE,1400,IRI,-115.586692,-115.00289933823963,114,2,6.303072719361068e-5
top1,FALSE,FALSE,1400,ISR,151.227099,158.00148613482028,-133,26,8.952299229622974e-5
top1,FALSE,FALSE,1400,ITA,-20.58124600000002,-22.3742422578579,97,-7,8.294038065150565e-5
top1,FALSE,FALSE,1400,KAZ,-15.632721000000004,-13.807935391994711,-34,7,8.429881560875317e-5
top1,FALSE,FALSE,1400,LAT,233.615637,233.84573134392411,456,0,8.272136982927451e-5
top1,FALSE,FALSE,1400,LTU,-73.103087,-67.44580462609106,782,20,1.534723272758866e-4
top1,FALSE,FALSE,1400,MEX,212.086858,217.04251464112878,-87,19,1.0274346155446196e-4
top1,FALSE,FALSE,1400,NED,109.34580699999998,108.76328645871888,410,-3,7.60284634131911e-5
top1,FALSE,FALSE,1400,PHI,284.393553,287.2678492024071,-40,11,1.508584227487334e-4
top1,FALSE,FALSE,1400,POL,190.192046,187.25063894728171,-93,-11,1.3382225624869242e-4
top1,FALSE,FALSE,1400,ROU,64.29603399999999,66.52346343321136,-279,9,1.3612359622191137e-4
top1,FALSE,FALSE,1400,RUS,145.963345,149.78270107489595,-253,15,4.325914627702256e-4
top1,FALSE,FALSE,1400,SLO,139.403727,142.0585253085321,-475,11,8.107079985485708e-5
top1,FALSE,FALSE,1400,SRB,119.057164,113.05427807066766,619,-24,1.819146466120249e-4
top1,FALSE,FALSE,1400,SRI,246.085973,246.5118493734034,844,0,1.9068073024468607e-4
top1,FALSE,FALSE,1400,SUI,82.185947,89.10034801499616,-377,27,7.956593569583696e-5
top1,FALSE,FALSE,1400,SVK,21.69325599999999,20.5705794409732,-139,-4,8.929965738775373e-5
top1,FALSE,FALSE,1400,SWE,-80.88768299999998,-88.67121330046344,219,-30,7.515393669674024e-5
top1,FALSE,FALSE,1400,TUR,-31.38056499999999,-34.298760781182075,-47,-11,5.649752397939058e-5
top1,FALSE,FALSE,1400,UKR,70.921296,76.99054652868487,34,23,3.6891644547388803e-4
top1,FALSE,FALSE,1400,USA,108.88905899999997,106.6384182952524,233,-9,5.565766435807802e-5
top1,FALSE,FALSE,1400,VIE,260.764853,259.7779119201741,130,-4,4.134088032773912e-5
top1,FALSE,FALSE,1600,ARG,102.732226,94.14526217959484,456,-2,8.704046278947571e-5
top1,FALSE,FALSE,1600,AUT,102.27828599999998,92.05364838750367,465,-6,9.543263213657361e-5
top1,FALSE,FALSE,1600,BRA,218.707021,225.65025052040286,-145,12,7.105395159809527e-5
top1,FALSE,FALSE,1600,CHN,97.659295,94.7188057986534,214,2,2.1734495883881497e-4
top1,FALSE,FALSE,1600,COL,207.772222,206.93697599632296,27,-1,1.4855482120325708e-4
top1,FALSE,FALSE,1600,CRO,209.888595,200.69945079786157,491,-2,9.701122191170976e-5
top1,FALSE,FALSE,1600,CUB,162.649149,155.97832561643625,517,6,2.109761362574487e-4
top1,FALSE,FALSE,1600,CZE,185.223331,179.24533611320885,369,1,9.354987957322823e-5
top1,FALSE,FALSE,1600,ENG,47.142405,41.77136677173615,463,7,6.14812344915906e-5
top1,FALSE,FALSE,1600,ESP,71.12518399999999,71.08296716172279,24,1,1.2418874809891383e-4
top1,FALSE,FALSE,1600,FRA,89.590171,79.50476670987882,500,-4,8.987168671709484e-5
top1,FALSE,FALSE,1600,GEO,121.86903699999999,119.14281617456865,180,1,1.2676160715562076e-4
top1,FALSE,FALSE,1600,GER,92.492313,96.65452204915077,-48,9,2.5195881184333197e-4
top1,FALSE,FALSE,1600,GRE,251.09925,248.03354844551274,92,-4,8.49889987654946e-5
top1,FALSE,FALSE,1600,HUN,115.93463399999999,103.98152054979948,350,-16,9.027936456789616e-5
top1,FALSE,FALSE,1600,IND,37.17228299999999,40.3867704304504,201,18,1.2068074473197752e-4
top1,FALSE,FALSE,1600,ITA,-34.730503999999996,-38.99435187946896,97,-7,7.92511080445274e-5
top1,FALSE,FALSE,1600,KAZ,-1.6649649999999951,1.514958192349027,-34,7,8.900556846585778e-5
top1,FALSE,FALSE,1600,LAT,240.344363,232.49881288370327,456,0,8.508465481900243e-5
top1,FALSE,FALSE,1600,MEX,201.409861,209.9501395664815,-87,19,9.952902867333576e-5
top1,FALSE,FALSE,1600,NED,95.62980900000002,87.46357540067585,410,-3,7.473406193234538e-5
top1,FALSE,FALSE,1600,POL,192.516115,190.03841892743782,-93,-11,1.35094050906391e-4
top1,FALSE,FALSE,1600,ROU,74.82943800000001,82.96603756859058,-279,9,1.4749747184889824e-4
top1,FALSE,FALSE,1600,RUS,142.627859,152.54136568305685,-253,15,4.0697050100309826e-4
top1,FALSE,FALSE,1600,SRB,117.74261200000001,98.19565737090124,619,-24,1.8039644715211675e-4
top1,FALSE,FALSE,1600,SVK,15.711953999999992,16.620642964952513,-139,-4,8.726605895232222e-5
top1,FALSE,FALSE,1600,TUR,-29.25743,-32.5265631456974,-47,-11,5.759954955147698e-5
top1,FALSE,FALSE,1600,UKR,70.29348999999999,78.23477236927752,34,23,3.631562700891794e-4
top1,FALSE,FALSE,1600,USA,103.59578499999998,96.25062250454461,233,-9,5.469470336602389e-5
top1,FALSE,FALSE,1600,VIE,261.928317,258.208819602488,130,-4,4.148690503672918e-5
top1,FALSE,TRUE,1000,ALG,277.428022,283.342709048499,541,-10,5.516054502700597e-5
top1,FALSE,TRUE,1000,ARG,139.758866,151.1324883106235,456,-2,1.5329613975578285e-4
top1,FALSE,TRUE,1000,ARM,262.165992,263.08442623830234,167,-4,1.0043433919284897e-4
top1,FALSE,TRUE,1000,AUS,78.099246,75.11819449689611,0,-3,1.4448257509888922e-4
top1,FALSE,TRUE,1000,AUT,135.14586,142.80845072274425,465,-6,1.0784032940343115e-4
top1,FALSE,TRUE,1000,AZE,277.365285,296.14831883258336,268,11,1.0429066561241994e-4
top1,FALSE,TRUE,1000,BAN,124.45246399999999,135.24154475645997,63,9,5.391827224346181e-5
top1,FALSE,TRUE,1000,BEL,126.81812300000001,140.9756881154261,-229,21,1.0001214871031071e-4
top1,FALSE,TRUE,1000,BIH,165.984627,154.29335754229112,381,-23,9.270143822670924e-5
top1,FALSE,TRUE,1000,BLR,206.98812800000002,219.17457098374362,382,1,1.4966183435329028e-4
top1,FALSE,TRUE,1000,BOL,154.741483,158.2296993562114,-254,11,6.670774143046264e-5
top1,FALSE,TRUE,1000,BOT,397.338922,411.6491134125477,251,7,7.357900384714268e-5
top1,FALSE,TRUE,1000,BRA,253.47902299999998,261.36083507115717,269,0,1.7518658112298234e-4
top1,FALSE,TRUE,1000,BUL,70.948692,67.12951651617885,-266,4,5.647671984159362e-5
top1,FALSE,TRUE,1000,CAN,188.423728,199.34159852424904,-170,16,1.2410179075741834e-4
top1,FALSE,TRUE,1000,CHI,335.709077,338.6250002300771,303,-6,9.997478720515362e-5
top1,FALSE,TRUE,1000,CHN,101.41450499999999,109.67216182571599,214,2,2.1853624745954328e-4
top1,FALSE,TRUE,1000,COL,199.314256,209.20008450271595,100,7,2.9424662299750565e-4
top1,FALSE,TRUE,1000,CRC,252.503444,252.3236443912473,333,-10,9.911244640030101e-5
top1,FALSE,TRUE,1000,CRO,166.20252,190.86841013370122,774,2,1.50784236997212e-4
top1,FALSE,TRUE,1000,CUB,174.422263,195.5326813994727,517,6,2.161235567370124e-4
top1,FALSE,TRUE,1000,CZE,112.06375700000001,131.1752196294334,754,-3,1.1502820473636077e-4
top1,FALSE,TRUE,1000,DEN,185.591132,163.77603682334907,-168,-17,7.807901453176862e-5
top1,FALSE,TRUE,1000,DOM,238.862975,257.7429678529913,0,19,1.0887933559391774e-4
top1,FALSE,TRUE,1000,ECU,62.201983,78.20147725355017,173,11,1.2641510017067124e-4
top1,FALSE,TRUE,1000,EGY,155.077445,170.964798248584,237,9,6.10407711896375e-5
top1,FALSE,TRUE,1000,ENG,117.20958099999999,137.73146073628496,463,7,9.39897144140848e-5
top1,FALSE,TRUE,1000,ESP,114.762802,122.97703997703147,416,-4,1.6109111079726248e-4
top1,FALSE,TRUE,1000,EST,156.571379,187.2200180117561,266,23,3.016480771198101e-4
top1,FALSE,TRUE,1000,FRA,154.218977,164.89444997322926,500,-4,9.156351954394118e-5
top1,FALSE,TRUE,1000,GEO,115.89175800000001,122.15951682622037,180,1,2.0001167302615287e-4
top1,FALSE,TRUE,1000,GER,109.685768,117.22250251148435,-48,9,3.4156974813977865e-4
top1,FALSE,TRUE,1000,GRE,64.389741,77.02980866512776,194,7,1.414108083304296e-4
top1,FALSE,TRUE,1000,HUN,-64.127643,-66.4210697145179,600,-20,1.2329475033407558e-4
top1,FALSE,TRUE,1000,INA,49.70222,60.182051053192524,-558,27,1.5093115841805467e-4
top1,FALSE,TRUE,1000,IND,25.673739000000012,49.44943175952517,201,18,1.1544892273557787e-4
top1,FALSE,TRUE,1000,IRI,-36.498157000000006,-31.17054183642423,114,2,1.3113725118608476e-4
top1,FALSE,TRUE,1000,IRQ,79.112962,66.17842339039366,169,-18,2.0054253919993343e-4
top1,FALSE,TRUE,1000,ISR,189.81524,211.7540642829205,-133,26,1.3863773221892047e-4
top1,FALSE,TRUE,1000,ITA,54.325519000000014,50.2118725717003,97,-7,1.3348312311135208e-4
top1,FALSE,TRUE,1000,KAZ,39.765491999999995,45.72506467544805,-34,7,1.591317196909407e-4
top1,FALSE,TRUE,1000,KEN,405.298986,438.68814896787416,-217,40,8.309157825976994e-5
top1,FALSE,TRUE,1000,KOR,316.357573,316.99965183491116,-12,1,4.87326094502811e-5
top1,FALSE,TRUE,1000,LAT,235.88024000000001,249.24122997935942,456,0,9.931773520669083e-5
top1,FALSE,TRUE,1000,LTU,-58.419357,-15.632754514704239,782,20,2.295755699401958e-4
top1,FALSE,TRUE,1000,MAS,112.522918,111.34943455687936,333,-11,5.3907050270384695e-5
top1,FALSE,TRUE,1000,MDA,217.100086,242.10892658838375,277,17,1.0913229806677025e-4
top1,FALSE,TRUE,1000,MEX,251.66815,267.99900660692924,-87,19,1.4589215384107666e-4
top1,FALSE,TRUE,1000,MGL,59.636964,60.9261823313417,44,0,2.2259071157813568e-4
top1,FALSE,TRUE,1000,NED,175.67794,184.71005931167102,410,-3,9.120151257329941e-5
top1,FALSE,TRUE,1000,NGR,324.75264,312.87038605800444,171,-17,5.133722234354993e-4
top1,FALSE,TRUE,1000,NOR,252.22405600000002,248.88487205765534,293,-12,3.67240244728985e-5
top1,FALSE,TRUE,1000,PER,121.27918600000001,118.32490458275781,-33,-2,8.723907726156571e-5
top1,FALSE,TRUE,1000,PHI,227.42395299999998,245.92157365864847,360,8,2.3084152759238918e-4
top1,FALSE,TRUE,1000,POL,216.207428,202.55196707616201,-93,-11,1.4228979706016993e-4
top1,FALSE,TRUE,1000,POR,261.099427,259.1055318914801,305,-11,9.128996933087323e-5
top1,FALSE,TRUE,1000,ROU,97.809929,98.57826727194043,-279,9,1.8932051315175878e-4
top1,FALSE,TRUE,1000,RSA,174.602324,197.27978291247015,367,12,9.155809815876926e-5
top1,FALSE,TRUE,1000,RUS,170.76575200000002,184.7706908183045,-709,35,3.2802755408268067e-4
top1,FALSE,TRUE,1000,SGP,32.373648,33.657805669822274,-24,2,2.1222843992610535e-4
top1,FALSE,TRUE,1000,SLO,190.158675,187.1714992828815,-475,11,1.1858337819257353e-4
top1,FALSE,TRUE,1000,SRB,139.406394,136.2173060240172,739,-25,2.8054477984348225e-4
top1,FALSE,TRUE,1000,SRI,221.360281,250.14781178004947,-1,29,5.188256104969167e-5
top1,FALSE,TRUE,1000,SUI,114.72799499999999,130.5112014616663,-377,27,1.1137597370932958e-4
top1,FALSE,TRUE,1000,SVK,83.69310100000001,75.64560775215327,-139,-4,1.3139175832214086e-4
top1,FALSE,TRUE,1000,SWE,-20.11118400000001,-43.50490779095176,219,-30,1.0190403628609318e-4
top1,FALSE,TRUE,1000,THA,305.492245,314.43539950931165,0,9,3.120381836251449e-4
top1,FALSE,TRUE,1000,TKM,267.20041100000003,257.7945740387605,459,-23,1.5268810450140766e-4
top1,FALSE,TRUE,1000,TUR,8.048205999999993,-4.2594357592534875,-47,-11,7.662422761223152e-5
top1,FALSE,TRUE,1000,UAE,588.252981,599.8776554064175,295,3,1.835437144328076e-5
top1,FALSE,TRUE,1000,UKR,91.501721,115.35266335559078,34,23,7.889701801470521e-4
top1,FALSE,TRUE,1000,USA,185.430404,183.31424656347508,233,-9,9.834515606390214e-5
top1,FALSE,TRUE,1000,UZB,117.971827,127.73685995297546,-345,20,8.716520211715392e-5
top1,FALSE,TRUE,1000,VEN,229.126415,241.90246019942654,843,-12,7.982224048044282e-5
top1,FALSE,TRUE,1000,VIE,301.36589,301.20020882331045,130,-4,4.329187354389585e-5
top1,FALSE,TRUE,1000,ZAM,298.653059,279.6265640639017,-5,-19,7.216934076398817e-5
top1,FALSE,TRUE,1000,ZIM,535.6322680000001,545.76914859851,-61,12,4.1385528364263445e-5
top1,FALSE,TRUE,1400,ALG,239.507429,236.88335283635675,541,-10,5.116293173928581e-5
top1,FALSE,TRUE,1400,ARG,138.229912,138.4157770109119,456,-2,1.5232711719716306e-4
top1,FALSE,TRUE,1400,ARM,261.573408,260.4228356022947,167,-4,1.0051145066346362e-4
top1,FALSE,TRUE,1400,AUS,79.552439,78.43357899293446,0,-3,1.466004975674274e-4
top1,FALSE,TRUE,1400,AUT,129.688954,128.40139589872933,465,-6,1.0901173383243105e-4
top1,FALSE,TRUE,1400,AZE,280.463184,285.1132908918137,268,11,1.0621567688092446e-4
top1,FALSE,TRUE,1400,BAN,79.58540799999997,83.07071963519705,63,9,5.114600939825771e-5
top1,FALSE,TRUE,1400,BEL,113.131223,120.49531384936198,-229,21,9.483236701805934e-5
top1,FALSE,TRUE,1400,BIH,166.739745,158.940338040024,381,-23,9.267981376981842e-5
top1,FALSE,TRUE,1400,BLR,205.888391,207.04190745550076,382,1,1.48602551816381e-4
top1,FALSE,TRUE,1400,BOL,156.45571,160.03918351866713,-254,11,6.659597866560394e-5
top1,FALSE,TRUE,1400,BRA,245.081016,245.63067955819238,269,0,1.6000078878143897e-4
top1,FALSE,TRUE,1400,BUL,72.915096,73.86337586141885,-266,4,5.5741406412047584e-5
top1,FALSE,TRUE,1400,CAN,190.143419,195.7633013491103,-170,16,1.251533819746757e-4
top1,FALSE,TRUE,1400,CHI,319.555245,317.93666274844253,303,-6,9.446822848333753e-5
top1,FALSE,TRUE,1400,CHN,99.994344,101.17752948718807,214,2,2.1765566596609442e-4
top1,FALSE,TRUE,1400,COL,195.959869,198.77487824505843,100,7,2.78102972831356e-4
top1,FALSE,TRUE,1400,CRC,232.503429,229.45433417426005,333,-10,9.152541416035475e-5
top1,FALSE,TRUE,1400,CRO,164.006213,166.33367950052536,774,2,1.4865224616037644e-4
top1,FALSE,TRUE,1400,CUB,174.494475,177.7886115925157,517,6,2.1641517685525559e-4
top1,FALSE,TRUE,1400,CZE,107.091114,107.51294664303502,754,-3,1.1357268777741425e-4
